14-Si_n-g
>  14-Si-28:0.922230
>  14-Si-29:0.046850
>  14-Si-30:0.030920
4.506300e+06 3.07465157e-04
4.509380e+06 3.07653286e-04
4.512680e+06 3.07854226e-04
4.515320e+06 3.08014268e-04
4.517960e+06 3.08175267e-04
4.518700e+06 3.08220411e-04
4.520000e+06 3.08299718e-04
4.520610e+06 3.08337153e-04
4.523260e+06 3.08498121e-04
4.525910e+06 3.08660007e-04
4.526000e+06 3.08665214e-04
4.528560e+06 3.08821007e-04
4.531220e+06 3.08982897e-04
4.533880e+06 3.09145741e-04
4.536540e+06 3.09307662e-04
4.537300e+06 3.09353937e-04
4.537330e+06 3.09355765e-04
4.539200e+06 3.09469615e-04
4.540000e+06 3.09518371e-04
4.541870e+06 3.09632432e-04
4.544530e+06 3.09794416e-04
4.547200e+06 3.09957264e-04
4.549880e+06 3.10121035e-04
4.552550e+06 3.10283909e-04
4.555230e+06 3.10446789e-04
4.557910e+06 3.10610590e-04
4.560000e+06 3.10737767e-04
4.560590e+06 3.10773469e-04
4.563270e+06 3.10937302e-04
4.565960e+06 3.11101108e-04
4.568650e+06 3.11265863e-04
4.571340e+06 3.11429700e-04
4.572600e+06 3.11506385e-04
4.574030e+06 3.11593533e-04
4.576730e+06 3.11758292e-04
4.579430e+06 3.11923051e-04
4.580000e+06 3.11957926e-04
4.582130e+06 3.12087811e-04
4.585510e+06 3.12294463e-04
4.589570e+06 3.12542112e-04
4.593630e+06 3.12789761e-04
4.597700e+06 3.13038363e-04
4.600000e+06 3.13178803e-04
4.601780e+06 3.13287861e-04
4.605860e+06 3.13536468e-04
4.609950e+06 3.13786919e-04
4.614040e+06 3.14036453e-04
4.618140e+06 3.14286939e-04
4.620000e+06 3.14400388e-04
4.622240e+06 3.14537422e-04
4.626350e+06 3.14788835e-04
4.630470e+06 3.15040249e-04
4.634590e+06 3.15291689e-04
4.638710e+06 3.15544087e-04
4.640000e+06 3.15622678e-04
4.642850e+06 3.15797381e-04
4.646980e+06 3.16049809e-04
4.651120e+06 3.16302212e-04
4.655270e+06 3.16556459e-04
4.659430e+06 3.16810710e-04
4.660000e+06 3.16845669e-04
4.663590e+06 3.17064988e-04
4.663600e+06 3.17065877e-04
4.667750e+06 3.17320224e-04
4.671920e+06 3.17574538e-04
4.676100e+06 3.17830700e-04
4.680280e+06 3.18086863e-04
4.684460e+06 3.18342160e-04
4.688660e+06 3.18599250e-04
4.692160e+06 3.18813520e-04
4.694960e+06 3.18984944e-04
4.697760e+06 3.19156363e-04
4.700000e+06 3.19293713e-04
4.700570e+06 3.19328709e-04
4.703380e+06 3.19501060e-04
4.706190e+06 3.19672515e-04
4.709000e+06 3.19844892e-04
4.711820e+06 3.20017274e-04
4.714640e+06 3.20190573e-04
4.717460e+06 3.20362955e-04
4.720000e+06 3.20518761e-04
4.720280e+06 3.20536285e-04
4.723110e+06 3.20709594e-04
4.723200e+06 3.20714832e-04
4.725940e+06 3.20882898e-04
4.728770e+06 3.21056233e-04
4.731600e+06 3.21229568e-04
4.734440e+06 3.21403825e-04
4.737280e+06 3.21578087e-04
4.740000e+06 3.21744440e-04
4.740120e+06 3.21751426e-04
4.742970e+06 3.21926610e-04
4.746530e+06 3.22144676e-04
4.750800e+06 3.22406572e-04
4.755090e+06 3.22669368e-04
4.759370e+06 3.22932226e-04
4.763670e+06 3.23195975e-04
4.767970e+06 3.23459756e-04
4.772270e+06 3.23723567e-04
4.775600e+06 3.23927780e-04
4.776580e+06 3.23988274e-04
4.777400e+06 3.24038221e-04
4.780000e+06 3.24197757e-04
4.780900e+06 3.24252982e-04
4.781380e+06 3.24282811e-04
4.781390e+06 3.24282779e-04
4.783500e+06 3.24412559e-04
4.785230e+06 3.24518647e-04
4.789550e+06 3.24784338e-04
4.793170e+06 3.25006168e-04
4.796060e+06 3.25183299e-04
4.798950e+06 3.25361383e-04
4.800000e+06 3.25425389e-04
4.801850e+06 3.25539436e-04
4.804750e+06 3.25717489e-04
4.807660e+06 3.25895546e-04
4.809900e+06 3.26033289e-04
4.810560e+06 3.26073635e-04
4.813470e+06 3.26252615e-04
4.814500e+06 3.26315973e-04
4.816380e+06 3.26431621e-04
4.819290e+06 3.26609740e-04
4.820000e+06 3.26653627e-04
4.822210e+06 3.26789647e-04
4.825130e+06 3.26968688e-04
4.828050e+06 3.27148621e-04
4.830980e+06 3.27328559e-04
4.833900e+06 3.27507601e-04
4.836830e+06 3.27687569e-04
4.839770e+06 3.27868429e-04
4.840000e+06 3.27882474e-04
4.842400e+06 3.28029989e-04
4.842700e+06 3.28048429e-04
4.845640e+06 3.28229319e-04
4.848580e+06 3.28410215e-04
4.851520e+06 3.28590214e-04
4.854470e+06 3.28772032e-04
4.857410e+06 3.28952985e-04
4.860000e+06 3.29111960e-04
4.860370e+06 3.29134802e-04
4.863320e+06 3.29315729e-04
4.864000e+06 3.29357916e-04
4.866280e+06 3.29498500e-04
4.869240e+06 3.29680348e-04
4.872200e+06 3.29862228e-04
4.875160e+06 3.30044112e-04
4.878130e+06 3.30226883e-04
4.880000e+06 3.30342018e-04
4.881100e+06 3.30409689e-04
4.884070e+06 3.30592491e-04
4.887050e+06 3.30776225e-04
4.890770e+06 3.31004746e-04
4.895240e+06 3.31279909e-04
4.896500e+06 3.31357271e-04
4.899720e+06 3.31555076e-04
4.900000e+06 3.31572678e-04
4.903460e+06 3.31785447e-04
4.906000e+06 3.31941814e-04
4.906030e+06 3.31943662e-04
4.906460e+06 3.31970133e-04
4.909450e+06 3.32154820e-04
4.912450e+06 3.32339537e-04
4.915450e+06 3.32524224e-04
4.918460e+06 3.32708910e-04
4.921460e+06 3.32893628e-04
4.924470e+06 3.33079272e-04
4.927490e+06 3.33264885e-04
4.930500e+06 3.33450556e-04
4.934270e+06 3.33682873e-04
4.938810e+06 3.33962728e-04
4.940000e+06 3.34035763e-04
4.943350e+06 3.34242608e-04
4.947890e+06 3.34521567e-04
4.952450e+06 3.34803302e-04
4.954000e+06 3.34898364e-04
4.957000e+06 3.35083249e-04
4.960000e+06 3.35268152e-04
4.961570e+06 3.35365010e-04
4.966140e+06 3.35646775e-04
4.970720e+06 3.35928572e-04
4.970800e+06 3.35933486e-04
4.970830e+06 3.35935341e-04
4.975300e+06 3.36211295e-04
4.979890e+06 3.36494045e-04
4.980000e+06 3.36501105e-04
4.984490e+06 3.36777695e-04
4.989090e+06 3.37061372e-04
4.992500e+06 3.37271909e-04
4.992540e+06 3.37274381e-04
4.993700e+06 3.37345971e-04
4.998320e+06 3.37630610e-04
5.000000e+06 3.37734600e-04
5.002940e+06 3.37710679e-04
5.006210e+06 3.37683397e-04
5.006600e+06 3.37680084e-04
5.007570e+06 3.37671796e-04
5.008500e+06 3.37664171e-04
5.012200e+06 3.37633840e-04
5.016850e+06 3.37595906e-04
5.020000e+06 3.37569427e-04
5.021490e+06 3.37557027e-04
5.026150e+06 3.37519097e-04
5.029800e+06 3.37488470e-04
5.030810e+06 3.37480214e-04
5.034700e+06 3.37448008e-04
5.037810e+06 3.37422418e-04
5.039200e+06 3.37410876e-04
5.039210e+06 3.37410792e-04
5.040000e+06 3.37404233e-04
5.040930e+06 3.37396827e-04
5.044050e+06 3.37371236e-04
5.047170e+06 3.37344723e-04
5.049000e+06 3.37329894e-04
5.049720e+06 3.37324135e-04
5.050300e+06 3.37319163e-04
5.053430e+06 3.37293567e-04
5.056560e+06 3.37267090e-04
5.059700e+06 3.37241525e-04
5.062830e+06 3.37215939e-04
5.065400e+06 3.37194332e-04
5.065980e+06 3.37189452e-04
5.069120e+06 3.37163897e-04
5.072270e+06 3.37137415e-04
5.075420e+06 3.37111855e-04
5.078570e+06 3.37085377e-04
5.080000e+06 3.37073841e-04
5.081720e+06 3.37059817e-04
5.084880e+06 3.37033371e-04
5.088830e+06 3.37001200e-04
5.093580e+06 3.36961497e-04
5.098340e+06 3.36922743e-04
5.100000e+06 3.36908656e-04
5.103100e+06 3.36883040e-04
5.105800e+06 3.36860586e-04
5.107500e+06 3.36846448e-04
5.107510e+06 3.36846363e-04
5.107870e+06 3.36843367e-04
5.111100e+06 3.36816971e-04
5.112640e+06 3.36804622e-04
5.117430e+06 3.36764950e-04
5.122220e+06 3.36725309e-04
5.127010e+06 3.36685641e-04
5.131010e+06 3.36652584e-04
5.134220e+06 3.36626168e-04
5.137430e+06 3.36599753e-04
5.140000e+06 3.36578253e-04
5.140640e+06 3.36573337e-04
5.143850e+06 3.36546895e-04
5.147070e+06 3.36519557e-04
5.150100e+06 3.36494804e-04
5.150290e+06 3.36493142e-04
5.153510e+06 3.36466731e-04
5.154000e+06 3.36462594e-04
5.156740e+06 3.36440346e-04
5.158500e+06 3.36425441e-04
5.158510e+06 3.36425450e-04
5.159960e+06 3.36413013e-04
5.160000e+06 3.36413051e-04
5.163200e+06 3.36386597e-04
5.166430e+06 3.36360186e-04
5.168300e+06 3.36344415e-04
5.169670e+06 3.36332879e-04
5.172910e+06 3.36306468e-04
5.176970e+06 3.36272587e-04
5.181000e+06 3.36239812e-04
5.181840e+06 3.36232986e-04
5.186720e+06 3.36192489e-04
5.191610e+06 3.36151996e-04
5.194500e+06 3.36128028e-04
5.196500e+06 3.36111504e-04
5.200000e+06 3.36082606e-04
5.201400e+06 3.36071047e-04
5.206310e+06 3.36030586e-04
5.211220e+06 3.35990094e-04
5.216140e+06 3.35949637e-04
5.217200e+06 3.35940509e-04
5.220000e+06 3.35917372e-04
5.221070e+06 3.35908253e-04
5.226010e+06 3.35867828e-04
5.230950e+06 3.35827371e-04
5.235900e+06 3.35786018e-04
5.240000e+06 3.35752144e-04
5.240860e+06 3.35744670e-04
5.245820e+06 3.35704244e-04
5.250000e+06 3.35669547e-04
5.250790e+06 3.35662932e-04
5.255770e+06 3.35621584e-04
5.260000e+06 3.35586915e-04
5.260760e+06 3.35580267e-04
5.265750e+06 3.35539872e-04
5.270750e+06 3.35498560e-04
5.272500e+06 3.35483639e-04
5.275750e+06 3.35457247e-04
5.280000e+06 3.35421681e-04
5.280770e+06 3.35415044e-04
5.285790e+06 3.35373758e-04
5.290820e+06 3.35332476e-04
5.295850e+06 3.35291168e-04
5.300000e+06 3.35256438e-04
5.300800e+06 3.35249749e-04
5.300810e+06 3.35249664e-04
5.300890e+06 3.35248996e-04
5.305940e+06 3.35207714e-04
5.311000e+06 3.35165546e-04
5.316060e+06 3.35123373e-04
5.320000e+06 3.35091180e-04
5.321140e+06 3.35082127e-04
5.326210e+06 3.35039959e-04
5.331300e+06 3.34997817e-04
5.336390e+06 3.34955654e-04
5.340000e+06 3.34925920e-04
5.341490e+06 3.34913517e-04
5.346600e+06 3.34871380e-04
5.351720e+06 3.34829273e-04
5.352100e+06 3.34825948e-04
5.356840e+06 3.34787136e-04
5.359700e+06 3.34763177e-04
5.360000e+06 3.34760664e-04
5.361970e+06 3.34744112e-04
5.367110e+06 3.34702006e-04
5.372250e+06 3.34659874e-04
5.375400e+06 3.34633389e-04
5.377410e+06 3.34616876e-04
5.382560e+06 3.34573857e-04
5.387730e+06 3.34531786e-04
5.392910e+06 3.34488789e-04
5.398090e+06 3.34445801e-04
5.399200e+06 3.34436718e-04
5.400000e+06 3.34430105e-04
5.400100e+06 3.34429278e-04
5.401980e+06 3.34413554e-04
5.403280e+06 3.34402808e-04
5.408470e+06 3.34359820e-04
5.413680e+06 3.34316858e-04
5.418890e+06 3.34273900e-04
5.420900e+06 3.34257379e-04
5.421660e+06 3.34250728e-04
5.421670e+06 3.34250737e-04
5.424110e+06 3.34230938e-04
5.428470e+06 3.34194556e-04
5.431950e+06 3.34166536e-04
5.435450e+06 3.34137589e-04
5.437900e+06 3.34117292e-04
5.437920e+06 3.34117122e-04
5.438940e+06 3.34108672e-04
5.440000e+06 3.34099538e-04
5.442440e+06 3.34079730e-04
5.445940e+06 3.34050814e-04
5.449450e+06 3.34021902e-04
5.449500e+06 3.34021027e-04
5.452950e+06 3.33992960e-04
5.456470e+06 3.33963121e-04
5.459980e+06 3.33934210e-04
5.460000e+06 3.33934229e-04
5.463500e+06 3.33905293e-04
5.467020e+06 3.33876382e-04
5.470000e+06 3.33852001e-04
5.470550e+06 3.33847501e-04
5.474080e+06 3.33817663e-04
5.477610e+06 3.33788782e-04
5.481150e+06 3.33759870e-04
5.484690e+06 3.33730068e-04
5.488230e+06 3.33701187e-04
5.491770e+06 3.33671358e-04
5.495000e+06 3.33644938e-04
5.495320e+06 3.33642477e-04
5.498880e+06 3.33612670e-04
5.500000e+06 3.33603607e-04
5.502430e+06 3.33583794e-04
5.505990e+06 3.33554022e-04
5.509560e+06 3.33524219e-04
5.510000e+06 3.33520951e-04
5.511100e+06 3.33511924e-04
5.513120e+06 3.33495343e-04
5.516690e+06 3.33465571e-04
5.520000e+06 3.33438279e-04
5.520270e+06 3.33435768e-04
5.523850e+06 3.33406923e-04
5.528320e+06 3.33369690e-04
5.533700e+06 3.33325052e-04
5.539090e+06 3.33280379e-04
5.540000e+06 3.33272951e-04
5.544480e+06 3.33235746e-04
5.549880e+06 3.33191108e-04
5.555300e+06 3.33146470e-04
5.560000e+06 3.33107614e-04
5.560710e+06 3.33101837e-04
5.566140e+06 3.33057230e-04
5.571580e+06 3.33011706e-04
5.577020e+06 3.32967099e-04
5.580000e+06 3.32942274e-04
5.581500e+06 3.32929872e-04
5.582250e+06 3.32924131e-04
5.582470e+06 3.32921574e-04
5.587930e+06 3.32877003e-04
5.590000e+06 3.32859609e-04
5.593390e+06 3.32831484e-04
5.598870e+06 3.32785985e-04
5.600000e+06 3.32776920e-04
5.604350e+06 3.32741419e-04
5.608100e+06 3.32709967e-04
5.609840e+06 3.32695956e-04
5.610000e+06 3.32694264e-04
5.615340e+06 3.32650467e-04
5.620000e+06 3.32611571e-04
5.620850e+06 3.32605005e-04
5.626360e+06 3.32558625e-04
5.631890e+06 3.32513167e-04
5.634100e+06 3.32494982e-04
5.637420e+06 3.32467709e-04
5.640000e+06 3.32446197e-04
5.642960e+06 3.32421360e-04
5.646800e+06 3.32389976e-04
5.647520e+06 3.32384207e-04
5.647530e+06 3.32384216e-04
5.648510e+06 3.32375928e-04
5.654060e+06 3.32329584e-04
5.659630e+06 3.32284157e-04
5.660000e+06 3.32280820e-04
5.665200e+06 3.32237812e-04
5.670000e+06 3.32198127e-04
5.670780e+06 3.32191494e-04
5.676370e+06 3.32145181e-04
5.676800e+06 3.32141901e-04
5.677570e+06 3.32135255e-04
5.679900e+06 3.32116260e-04
5.680680e+06 3.32109624e-04
5.681970e+06 3.32098862e-04
5.687570e+06 3.32052553e-04
5.690000e+06 3.32032736e-04
5.693190e+06 3.32006266e-04
5.698810e+06 3.31959983e-04
5.700000e+06 3.31950051e-04
5.700500e+06 3.31945958e-04
5.704440e+06 3.31913705e-04
5.710080e+06 3.31866501e-04
5.715720e+06 3.31820223e-04
5.720000e+06 3.31784645e-04
5.721200e+06 3.31774722e-04
5.721380e+06 3.31773049e-04
5.727050e+06 3.31726797e-04
5.732720e+06 3.31679628e-04
5.738400e+06 3.31632458e-04
5.740000e+06 3.31619229e-04
5.744090e+06 3.31585320e-04
5.749790e+06 3.31538151e-04
5.750000e+06 3.31536506e-04
5.755490e+06 3.31491012e-04
5.760000e+06 3.31453792e-04
5.761210e+06 3.31443874e-04
5.766930e+06 3.31396771e-04
5.770600e+06 3.31366126e-04
5.772660e+06 3.31348711e-04
5.778410e+06 3.31301603e-04
5.780000e+06 3.31288361e-04
5.784150e+06 3.31254501e-04
5.789910e+06 3.31206506e-04
5.795680e+06 3.31158481e-04
5.800000e+06 3.31122929e-04
5.801460e+06 3.31110483e-04
5.807240e+06 3.31063416e-04
5.813030e+06 3.31015422e-04
5.817400e+06 3.30978984e-04
5.818830e+06 3.30967427e-04
5.820000e+06 3.30957475e-04
5.824640e+06 3.30919469e-04
5.830460e+06 3.30870584e-04
5.834800e+06 3.30835045e-04
5.836290e+06 3.30822625e-04
5.840000e+06 3.30792033e-04
5.842130e+06 3.30774693e-04
5.847970e+06 3.30725812e-04
5.848700e+06 3.30719882e-04
5.848740e+06 3.30719558e-04
5.852850e+06 3.30686176e-04
5.856760e+06 3.30652981e-04
5.860000e+06 3.30626560e-04
5.860670e+06 3.30620744e-04
5.864580e+06 3.30588476e-04
5.868500e+06 3.30556239e-04
5.872420e+06 3.30523971e-04
5.876350e+06 3.30491730e-04
5.880000e+06 3.30461072e-04
5.880280e+06 3.30458571e-04
5.884210e+06 3.30426338e-04
5.888150e+06 3.30394097e-04
5.892090e+06 3.30360942e-04
5.896040e+06 3.30328736e-04
5.899990e+06 3.30295577e-04
5.900000e+06 3.30295587e-04
5.903940e+06 3.30263371e-04
5.907900e+06 3.30230212e-04
5.911860e+06 3.30197088e-04
5.915830e+06 3.30164882e-04
5.919800e+06 3.30131754e-04
5.920000e+06 3.30130099e-04
5.923770e+06 3.30098631e-04
5.924000e+06 3.30096769e-04
5.927750e+06 3.30066425e-04
5.931730e+06 3.30033301e-04
5.935720e+06 3.30000173e-04
5.939710e+06 3.29967080e-04
5.940000e+06 3.29964587e-04
5.943700e+06 3.29933957e-04
5.947700e+06 3.29900864e-04
5.949800e+06 3.29883486e-04
5.949840e+06 3.29883156e-04
5.951700e+06 3.29867771e-04
5.955710e+06 3.29834674e-04
5.959720e+06 3.29801581e-04
5.960000e+06 3.29799078e-04
5.963730e+06 3.29768458e-04
5.964100e+06 3.29765348e-04
5.964120e+06 3.29765180e-04
5.968760e+06 3.29726183e-04
5.974790e+06 3.29676580e-04
5.980000e+06 3.29633555e-04
5.980840e+06 3.29626972e-04
5.986900e+06 3.29576441e-04
5.992960e+06 3.29525916e-04
5.999030e+06 3.29476308e-04
6.000000e+06 3.29468000e-04
6.005120e+06 3.29267125e-04
6.009900e+06 3.29079980e-04
6.011210e+06 3.29029010e-04
6.015300e+06 3.28868737e-04
6.015350e+06 3.28866777e-04
6.017310e+06 3.28789972e-04
6.020000e+06 3.28684202e-04
6.023420e+06 3.28550012e-04
6.029540e+06 3.28310053e-04
6.035670e+06 3.28070129e-04
6.040000e+06 3.27900700e-04
6.041810e+06 3.27830169e-04
6.047960e+06 3.27589318e-04
6.054120e+06 3.27347514e-04
6.056700e+06 3.27246681e-04
6.060000e+06 3.27117472e-04
6.060280e+06 3.27106694e-04
6.066460e+06 3.26864925e-04
6.072650e+06 3.26622230e-04
6.078840e+06 3.26379565e-04
6.085050e+06 3.26136870e-04
6.086600e+06 3.26076210e-04
6.091260e+06 3.25894210e-04
6.096700e+06 3.25680698e-04
6.097490e+06 3.25649701e-04
6.100000e+06 3.25551857e-04
6.103720e+06 3.25406114e-04
6.109960e+06 3.25162563e-04
6.116220e+06 3.24917132e-04
6.120000e+06 3.24769469e-04
6.122480e+06 3.24672653e-04
6.128750e+06 3.24427253e-04
6.135030e+06 3.24181857e-04
6.140000e+06 3.23987352e-04
6.141330e+06 3.23935535e-04
6.147630e+06 3.23689212e-04
6.153940e+06 3.23442003e-04
6.160000e+06 3.23205505e-04
6.160260e+06 3.23195712e-04
6.167650e+06 3.22906518e-04
6.168000e+06 3.22892842e-04
6.176100e+06 3.22576303e-04
6.180000e+06 3.22423922e-04
6.184580e+06 3.22245156e-04
6.193070e+06 3.21913123e-04
6.200000e+06 3.21642613e-04
6.201590e+06 3.21580136e-04
6.208900e+06 3.21295285e-04
6.210110e+06 3.21248134e-04
6.213400e+06 3.21119290e-04
6.215280e+06 3.21046061e-04
6.218660e+06 3.20914256e-04
6.220000e+06 3.20861569e-04
6.222100e+06 3.20779578e-04
6.227220e+06 3.20579491e-04
6.235810e+06 3.20244687e-04
6.236100e+06 3.20232999e-04
6.240000e+06 3.20080781e-04
6.244410e+06 3.19909026e-04
6.250000e+06 3.19690495e-04
6.253020e+06 3.19572448e-04
6.260000e+06 3.19300245e-04
6.261660e+06 3.19235834e-04
6.267300e+06 3.19015425e-04
6.270000e+06 3.18910086e-04
6.270310e+06 3.18898360e-04
6.272500e+06 3.18812561e-04
6.273300e+06 3.18781353e-04
6.278700e+06 3.18570702e-04
6.278980e+06 3.18559964e-04
6.280000e+06 3.18519990e-04
6.280550e+06 3.18498535e-04
6.281800e+06 3.18449773e-04
6.282620e+06 3.18417601e-04
6.282630e+06 3.18417580e-04
6.285500e+06 3.18305439e-04
6.289850e+06 3.18135795e-04
6.290000e+06 3.18129945e-04
6.294200e+06 3.17966151e-04
6.294230e+06 3.17964984e-04
6.298560e+06 3.17796477e-04
6.300000e+06 3.17739957e-04
6.302920e+06 3.17625911e-04
6.306300e+06 3.17494313e-04
6.307290e+06 3.17455345e-04
6.310000e+06 3.17350056e-04
6.311660e+06 3.17285706e-04
6.316040e+06 3.17114217e-04
6.320000e+06 3.16960209e-04
6.320420e+06 3.16943651e-04
6.324800e+06 3.16773085e-04
6.329190e+06 3.16601597e-04
6.333590e+06 3.16430109e-04
6.337990e+06 3.16258651e-04
6.340000e+06 3.16180684e-04
6.342390e+06 3.16087168e-04
6.346800e+06 3.15915711e-04
6.346830e+06 3.15914540e-04
6.351210e+06 3.15744253e-04
6.353080e+06 3.15671204e-04
6.353300e+06 3.15662447e-04
6.355630e+06 3.15571843e-04
6.360000e+06 3.15401416e-04
6.360050e+06 3.15399468e-04
6.364480e+06 3.15227088e-04
6.368910e+06 3.15054709e-04
6.370000e+06 3.15011878e-04
6.373350e+06 3.14881376e-04
6.374100e+06 3.14852103e-04
6.374120e+06 3.14851320e-04
6.377790e+06 3.14708074e-04
6.380000e+06 3.14622376e-04
6.382240e+06 3.14534773e-04
6.386690e+06 3.14361475e-04
6.388200e+06 3.14303049e-04
6.391140e+06 3.14188205e-04
6.395600e+06 3.14014903e-04
6.400000e+06 3.13843619e-04
6.400070e+06 3.13840710e-04
6.404530e+06 3.13667443e-04
6.409010e+06 3.13493219e-04
6.413490e+06 3.13318073e-04
6.417970e+06 3.13143885e-04
6.420000e+06 3.13065064e-04
6.422460e+06 3.12969692e-04
6.426950e+06 3.12794576e-04
6.431450e+06 3.12619461e-04
6.435950e+06 3.12444350e-04
6.440000e+06 3.12286765e-04
6.440460e+06 3.12269235e-04
6.444970e+06 3.12093198e-04
6.449480e+06 3.11918118e-04
6.454010e+06 3.11742080e-04
6.458530e+06 3.11566074e-04
6.460000e+06 3.11508706e-04
6.463060e+06 3.11390041e-04
6.464400e+06 3.11337557e-04
6.469870e+06 3.11124634e-04
6.478960e+06 3.10771668e-04
6.480000e+06 3.10730861e-04
6.488070e+06 3.10416893e-04
6.497200e+06 3.10062117e-04
6.500000e+06 3.09953270e-04
6.502300e+06 3.09863864e-04
6.506340e+06 3.09706451e-04
6.509700e+06 3.09576114e-04
6.515510e+06 3.09350749e-04
6.524500e+06 3.09001010e-04
6.524700e+06 3.08993238e-04
6.533900e+06 3.08635757e-04
6.540000e+06 3.08398751e-04
6.543130e+06 3.08277324e-04
6.551900e+06 3.07936645e-04
6.552380e+06 3.07918000e-04
6.560000e+06 3.07621851e-04
6.561640e+06 3.07557784e-04
6.570930e+06 3.07197532e-04
6.572900e+06 3.07120850e-04
6.573760e+06 3.07087823e-04
6.580000e+06 3.06845146e-04
6.580230e+06 3.06836399e-04
6.589550e+06 3.06474338e-04
6.592600e+06 3.06355941e-04
6.598900e+06 3.06111382e-04
6.600000e+06 3.06068685e-04
6.608260e+06 3.05748435e-04
6.617650e+06 3.05383603e-04
6.620000e+06 3.05292413e-04
6.627050e+06 3.05018843e-04
6.636480e+06 3.04653124e-04
6.640000e+06 3.04516387e-04
6.645920e+06 3.04286546e-04
6.653020e+06 3.04011118e-04
6.657760e+06 3.03827831e-04
6.662500e+06 3.03643617e-04
6.667250e+06 3.03459377e-04
6.670000e+06 3.03352745e-04
6.672000e+06 3.03275194e-04
6.672300e+06 3.03263561e-04
6.673220e+06 3.03227702e-04
6.676760e+06 3.03090985e-04
6.680000e+06 3.02964979e-04
6.681520e+06 3.02905854e-04
6.686290e+06 3.02720717e-04
6.690000e+06 3.02577239e-04
6.691060e+06 3.02536508e-04
6.695840e+06 3.02350485e-04
6.700630e+06 3.02165349e-04
6.701900e+06 3.02116170e-04
6.701940e+06 3.02114622e-04
6.705410e+06 3.01980249e-04
6.708900e+06 3.01844600e-04
6.710000e+06 3.01801961e-04
6.710210e+06 3.01794190e-04
6.710700e+06 3.01774831e-04
6.715010e+06 3.01608167e-04
6.719810e+06 3.01422145e-04
6.720000e+06 3.01414413e-04
6.724620e+06 3.01235195e-04
6.729440e+06 3.01048219e-04
6.730000e+06 3.01026891e-04
6.734250e+06 3.00862227e-04
6.739080e+06 3.00675246e-04
6.740000e+06 3.00639424e-04
6.743910e+06 3.00488332e-04
6.749950e+06 3.00253967e-04
6.750000e+06 3.00252030e-04
6.750920e+06 3.00216209e-04
6.757220e+06 2.99972177e-04
6.760000e+06 2.99864686e-04
6.764500e+06 2.99690391e-04
6.767100e+06 2.99589753e-04
6.767140e+06 2.99588205e-04
6.771780e+06 2.99408601e-04
6.773000e+06 2.99361173e-04
6.779090e+06 2.99124971e-04
6.780000e+06 2.99090104e-04
6.786400e+06 2.98842290e-04
6.790400e+06 2.98687419e-04
6.793720e+06 2.98558691e-04
6.794400e+06 2.98532550e-04
6.794440e+06 2.98531555e-04
6.799200e+06 2.98346805e-04
6.799220e+06 2.98346032e-04
6.800000e+06 2.98315756e-04
6.801060e+06 2.98275087e-04
6.808400e+06 2.97990597e-04
6.815760e+06 2.97706076e-04
6.820000e+06 2.97541604e-04
6.823140e+06 2.97419706e-04
6.830520e+06 2.97134293e-04
6.837920e+06 2.96847958e-04
6.840000e+06 2.96767660e-04
6.845320e+06 2.96561624e-04
6.852740e+06 2.96274393e-04
6.857800e+06 2.96079020e-04
6.859700e+06 2.96005520e-04
6.859710e+06 2.96005502e-04
6.860000e+06 2.95993915e-04
6.860180e+06 2.95987136e-04
6.867620e+06 2.95698957e-04
6.875080e+06 2.95410804e-04
6.882540e+06 2.95121733e-04
6.887400e+06 2.94934167e-04
6.890030e+06 2.94832663e-04
6.897520e+06 2.94542701e-04
6.905020e+06 2.94252708e-04
6.912540e+06 2.93961819e-04
6.920000e+06 2.93673826e-04
6.920070e+06 2.93670935e-04
6.927610e+06 2.93380051e-04
6.932200e+06 2.93202290e-04
6.932230e+06 2.93201315e-04
6.935170e+06 2.93087323e-04
6.937400e+06 2.93001328e-04
6.940000e+06 2.92900851e-04
6.942740e+06 2.92794594e-04
6.950000e+06 2.92514411e-04
6.950320e+06 2.92501861e-04
6.951900e+06 2.92441000e-04
6.951920e+06 2.92440043e-04
6.957910e+06 2.92209164e-04
6.960000e+06 2.92128049e-04
6.965510e+06 2.91915544e-04
6.973130e+06 2.91621002e-04
6.980000e+06 2.91355447e-04
6.980760e+06 2.91326460e-04
6.988400e+06 2.91031026e-04
6.996060e+06 2.90735562e-04
7.000000e+06 2.90583050e-04
7.001500e+06 2.90458444e-04
7.003720e+06 2.90273842e-04
7.011400e+06 2.89636069e-04
7.014700e+06 2.89361955e-04
7.019100e+06 2.88996477e-04
7.020000e+06 2.88921718e-04
7.026800e+06 2.88356868e-04
7.034520e+06 2.87715415e-04
7.040000e+06 2.87260406e-04
7.042250e+06 2.87073972e-04
7.049600e+06 2.86463016e-04
7.049990e+06 2.86430714e-04
7.057750e+06 2.85786504e-04
7.060000e+06 2.85599155e-04
7.066820e+06 2.85032494e-04
7.071400e+06 2.84652162e-04
7.077200e+06 2.84170524e-04
7.080000e+06 2.83937959e-04
7.087600e+06 2.83306714e-04
7.091900e+06 2.82949566e-04
7.093850e+06 2.82788065e-04
7.093860e+06 2.82787142e-04
7.098030e+06 2.82440147e-04
7.100000e+06 2.82276802e-04
7.107300e+06 2.81670489e-04
7.107320e+06 2.81668643e-04
7.108480e+06 2.81572667e-04
7.109800e+06 2.81462848e-04
